32110:77749,9768,79990,57158,20735,38270,97156,61740,66558,93334
32123:53082,66137,22168,72345,51433,65221,50089,85120,34770,120874
32140:65317,42407,69084,54912,71453,83521,105536,67831,30693,106338
32145:85499,9888,30422,114699,32571,108677,71926,33225,25722,90438
32161:122913,62752,5260,49297,91186,18616,82709,82556,78643,115072
32165:97458,123167,98501,118148,107533,106240,12898,104205,54752,8747
32180:48014,4836,35366,116294,121943,19596,118393,64693,6545,37178
32185:100433,73396,62035,56111,119832,110613,64273,95609,4442,17785
32189:7454,737,123306,106952,86518,96577,71154,102649,5528,79234
32191:9049,85329,25622,34433,116954,11894,89953,75503,25892,46733
32205:37593,49156,122943,24676,99852,120781,99769,40169,50473,50276
32215:55417,12349,100737,30968,43213,47790,106888,21908,78400,40754
32242:19493,42901,41389,42246,113665,101803,45460,122930,25407,55064
32250:86552,47328,115369,73189,81735,41469,62631,104923,4606,116937
32251:70677,77598,4610,10103,55651,72451,23368,66548,55352,76274
32256:37399,79165,73096,27739,74082,113468,21099,25822,71953,8407
32286:123203,28282,84752,84096,65668,17302,40752,20984,21797,9919
32291:51457,118016,1412,29103,56947,72053,92352,45147,111339,63725
32300:28536,105634,87994,42351,61510,83781,111983,59067,66532,51575
32329:37226,17542,115635,24767,112188,88114,62158,80961,1686,33563
32338:59391,106243,68352,69620,79909,64502,71218,61500,114781,33397
32355:36291,37578,91763,104233,18942,27867,70824,36831,8799,66739
32356:99914,88392,85052,107326,109852,89809,68224,56900,111208,104734
32364:13324,14459,2422,63959,25051,122446,35560,36740,43864,15811
32379:64447,27950,43101,45639,90962,94561,78702,9552,112546,106308
32409:92489,88490,85243,84313,49115,85539,57498,44176,114525,2277
32422:14093,119123,898,114389,6716,53738,90983,11722,27581,40286
32439:70491,70991,88560,35335,115303,116385,56427,33835,11280,97689
32451:83086,89476,119406,48291,85657,59973,118706,22804,23893,118009
32477:111466,11694,43915,45854,62249,13608,57215,107278,109674,9353
32493:73266,6886,1740,114289,63860,56825,77960,63401,112081,12593
32495:112165,35032,84709,97052,5340,86370,77188,64011,55513,62151
32533:42789,48157,94173,70486,59206,61762,106459,30555,18608,99932
32546:94740,121150,67037,37507,22288,56169,116910,116683,82356,23475
32565:70985,46160,8633,43830,50065,52564,109381,4010,103323,59607
32571:95378,31645,82909,41155,113305,120302,29867,51798,106386,117227
32580:81183,85774,40097,88777,84322,76033,25221,13976,34358,48358
32583:119085,8702,39713,57074,103974,27894,23197,5449,12654,11398
32584:8192,12085,65001,97523,119377,72851,95797,82148,106061,42832
32624:64937,65377,10727,3775,103879,55914,34214,30784,87705,74424
32625:90428,60314,61112,16043,102633,9204,86747,110603,115691,42102
32628:31910,57003,61616,4296,93071,111280,56917,78605,58888,114088
32641:73099,2423,61644,122078,39720,37651,65583,87402,20299,5141
32647:26155,33773,22708,121702,18086,86842,119595,49553,72091,122082
32656:22775,54764,24406,23682,1093,74877,114858,38427,91863,46175
32667:86759,104025,86520,20430,122075,120847,28931,25994,112219,117672
32675:25240,63275,51771,32770,30499,30390,29040,93043,59716,63645
32684:82723,64172,25920,36885,122926,66881,12474,53476,114488,109634
32701:97977,114888,68616,30645,115629,60338,52558,39995,349,71816
32707:101097,74611,15782,122279,79979,28561,120666,5673,69443,1027
32715:16306,50538,47413,38889,76633,86646,97195,87952,118575,18896
32751:88230,73972,62068,103034,45986,51108,29207,105998,110219,77902
32773:83582,51358,85245,99993,100887,86064,81012,19936,5780,39276
32776:48296,26772,95772,94963,12714,19888,40915,85501,110646,120805
32780:74177,30891,43318,52718,89128,92884,113496,5348,115773,112308
32817:30467,49268,5011,9388,15865,73533,94387,111932,108575,55569
32819:18232,77093,60105,108710,40688,106731,30249,84616,86942,103341
32822:8621,119224,104372,91138,105198,121912,67177,109334,56724,7707
32823:64932,68546,78733,27990,9513,105096,57796,43821,118028,31397
32843:94936,74340,53818,33066,101334,30234,107944,15633,20455,44941
32871:41546,82520,72951,29622,55217,40870,3740,4991,41565,2521
32879:28107,29340,57876,67046,26636,54765,16795,114671,46863,5324
32893:35057,120658,3335,121021,108954,61507,91433,1887,121790,104523
32902:87193,25218,92283,51838,116020,12364,71336,49818,57127,121633
32917:18696,30392,106395,45908,82118,98087,37539,39432,48521,98781
32919:121030,103249,100038,42061,39335,88522,58211,78289,89975,53813
32921:102179,32869,69421,67628,119676,64142,45465,90908,80826,73002
32936:22309,34291,26053,35673,32692,46119,12980,120288,27982,86088
32953:50800,102286,43639,28442,62988,120243,14278,104965,21136,84728
32955:56742,17960,115771,119093,24513,24298,12134,83406,14337,68288
32977:19989,72197,77221,121798,102544,59607,46036,85892,60061,112549
32978:81295,69671,76665,113863,115780,38377,34766,25273,36657,8194
32982:48134,62102,19748,16569,64185,8668,113402,3154,116610,76943
32984:56552,116558,117332,84647,63146,120727,51939,98808,100244,8374
32986:96087,115845,39961,43113,16381,30822,91557,117074,71712,28760
32994:116669,43977,81460,15993,3743,93213,75965,105326,35974,15747
33005:105849,115198,110562,65570,47867,80714,103254,94453,13183,64369
33043:7082,91189,10081,24978,54338,100513,49046,86892,11488,65575
33045:11160,113053,93436,79418,92792,14325,23121,40765,120105,62447
33108:1059,82934,61455,25044,101320,51046,104726,69497,12369,60670
33135:68724,91005,116891,61691,89019,118944,31981,122912,19676,49357
33136:25831,51162,88509,75550,98005,28177,27679,99325,72394,56442
33149:66932,102754,66965,12413,103041,30422,25526,117967,20332,7054
33151:99719,95482,1850,101269,33916,40188,100428,68708,54570,31828
33181:51164,75317,26729,29064,89368,98954,78166,90166,48961,35686
33201:21527,104054,109578,43571,119407,32854,40908,92231,120923,4901
33206:69270,5876,80475,104240,12681,29612,24385,82809,12956,68931
33207:26659,46516,57864,22736,23599,71291,111795,63628,2185,27923
33225:95699,22665,90205,28379,51669,32147,34501,26641,117368,27695
33232:30168,26774,100750,66888,8224,59124,81710,15448,10085,55814
33258:72630,695,2870,106208,286,40860,113483,79776,102878,53307
33261:92554,104562,102523,17845,86626,39254,15191,38865,44626,108321
33268:1926,114352,58103,891,58641,96112,25148,88242,27253,99243
33316:72839,4917,91712,28750,78030,19788,52378,18023,41436,90412
33346:83529,38963,106553,47137,49530,46296,81149,54609,16812,50312
33352:56949,112205,99702,50532,113498,45542,51415,54529,24519,93093
33355:114500,80438,49759,57075,116304,23040,12253,78967,96473,51457
33364:50499,50442,15169,121482,79673,117332,43443,105030,80029,90219
33373:2906,86455,92566,62511,120542,23758,70302,108851,49586,62253
33374:63404,119415,89183,73623,106804,45966,8150,53935,99753,26101
33406:33251,111715,43421,32659,11775,2699,34974,52406,15660,4138
33409:28912,61402,12347,89219,89053,102182,54208,95422,121886,76504
33421:50519,55567,105586,62666,115176,23660,121348,12742,51474,79372
33432:2374,37076,29010,94234,110245,13036,98518,112828,58733,112219
33443:4419,118443,96860,58343,76254,6918,17570,121183,97556,82140
33453:76286,28677,84040,66903,58538,89928,77916,54761,88163,25053
33454:106711,58592,53314,67453,24070,95906,12705,82280,64733,38175
33491:123143,25348,104857,83620,9407,12428,4905,78920,57551,34048
33525:106486,25912,74396,2150,121735,38243,97331,72473,16993,55057
33527:13991,102328,6966,98644,54874,42489,102184,29839,118807,101635
33528:95072,3115,28308,87059,72459,59535,99525,22105,95958,22790
33539:6540,64908,51887,107425,20705,57879,116979,41451,83232,122683
33541:1981,3865,44315,12581,15075,43549,17114,101260,92926,96912
33547:109449,46030,116838,12621,106984,44814,104607,76805,107460,109731
33554:57060,107660,73381,114476,109637,29990,26758,13241,64179,38283
33557:3313,71079,97637,88928,96253,80165,35436,61913,68821,37487
33561:29043,67591,7118,119860,30164,122441,19489,80714,106598,110526
33582:2394,47389,122514,5552,99911,31482,4971,42001,56095,97755
33590:81661,17108,120035,22328,53815,37726,15068,100468,23923,50796
33614:76479,33173,9866,114027,95035,95573,4249,58945,71993,73095
33615:86032,50800,112992,87797,96219,37684,37420,1972,94466,29952
33616:24478,4483,122095,86703,81319,22943,1050,115988,4281,41238
33621:75952,77166,96227,10980,110813,41196,74820,121940,43118,120289
33652:105004,45072,70732,78987,65707,6236,54298,40752,4253,95886
33701:58897,1310,68018,38304,42308,66901,38098,113851,116504,120542
33702:81597,77947,27129,91282,6893,45992,7645,64619,79431,43108
33707:42250,10139,111323,20157,26430,23870,82954,108255,33206,114408
33721:61526,58653,23854,9221,107648,106261,53031,37147,37795,80236
33722:98474,7913,28989,57237,80181,20602,89231,101826,104905,78423
33737:81521,106682,67371,20051,107488,27244,84239,54469,121354,115945
33752:79577,51290,56714,111854,49975,30469,7216,77569,29511,67327
33783:3654,104125,7231,64543,21000,85407,30707,36605,45921,97099
33787:117620,72971,92342,45246,79503,24325,82084,10901,15111,54202
33789:122378,25120,72288,22097,17160,45348,73189,82785,29228,15353
33807:96231,81119,71797,40180,45001,35111,79296,53330,68612,46326
33808:16865,73964,62160,79754,82233,77733,3963,56831,89768,11036
33809:85535,52804,44360,54385,101973,32992,70478,84529,6091,103494
33837:78543,109806,62885,98963,58306,15655,71883,29907,119722,74914
33841:54524,91057,68861,83299,33057,68499,13906,33301,1938,63850
33844:26420,61240,34850,113037,67537,89976,19814,54264,60237,78923
33859:15210,98841,45632,5868,30440,73514,78520,68831,30634,102639
33866:67558,117492,84473,34521,81527,22946,2223,90291,43945,49732
33868:67475,117485,87392,74195,54113,84082,7311,25222,116421,39906
33869:101320,81075,6244,16683,112717,47235,93420,81651,112518,121816
33874:114184,117467,25424,108011,41379,113619,73136,117314,30072,111954
33884:18984,95254,61156,104781,36387,117631,17643,117620,88617,110709
33910:70385,38548,59757,21441,399,52960,56891,7129,100594,91732
33921:115202,71199,35036,70411,37602,100844,116505,30512,71486,28636
33988:41193,48169,115205,98824,3346,99571,36619,8993,103901,53169
33998:123151,83793,19857,21775,49277,9926,106388,35511,69540,68157
34022:118608,35421,76326,57268,39109,32398,90027,9618,23441,74650
34027:81634,40786,100227,106315,59777,58456,116756,32880,44282,102598
34041:98512,100925,96704,47300,35337,72193,14095,14316,98400,63254
34048:52276,88955,62268,40663,25355,83626,17074,36706,56778,11866
34054:60035,48205,116733,11097,40027,11277,67030,69150,58535,37133
34068:17114,98948,25464,109365,24099,116247,70060,50837,70478,38250
34092:14690,78518,37772,70841,109792,71185,73200,63267,119552,13053
34093:40819,40390,14628,71522,116104,62810,16531,35449,5895,71653
34105:104704,10314,102909,89306,23881,21455,102193,100072,122429,80233
34106:98963,66814,88348,97208,71518,37109,72809,115175,66334,67482
34119:18963,76792,82824,88790,98087,89973,9917,117970,94448,105094
34124:45055,115750,123205,111717,106498,16844,7308,13835,79319,31181
34148:99763,24691,71953,4510,50632,102313,92378,26651,115459,61159
34172:78085,95987,12510,120588,49157,47191,49036,80457,56488,105852
34174:97151,66546,10823,47070,25735,50532,2838,50948,17376,36500
34179:35390,2123,18019,68518,17494,117215,25502,113345,5578,120050
34188:31430,72011,44412,74965,1616,52046,56196,66311,76895,85275
34227:113694,15956,1526,86246,40729,53494,4410,67105,13002,93356
34292:115447,52231,44141,70609,27399,38901,94211,10494,33246,121827
34293:52064,47647,34196,55333,106195,91956,37255,37691,2858,50035
34304:24568,102311,54381,31875,99351,77085,60766,82585,122926,39995
34309:94295,66967,52242,89444,101473,93671,47344,100251,111506,28020
34318:82528,27590,87606,83622,30262,38037,3224,41596,28160,75843
34335:9897,100803,40079,104764,73703,99132,85133,2979,30415,83390
34341:116922,21809,79360,100268,56085,52184,113198,41386,74761,27571
34347:44040,33653,96915,84032,70964,67457,66529,14179,42515,6509
34350:106175,80608,123002,69270,120946,94854,118688,99845,14330,40431
34378:55981,89449,648,68938,98771,35092,28361,59906,16406,1806
34398:38513,27718,59162,30986,42792,46386,13946,88284,42320,70171
34403:116315,93594,75640,64989,93859,31208,35471,119935,61723,39343
34421:123247,95439,23031,68760,85558,78593,63220,98932,104200,41516
34433:18222,96780,58932,99080,39807,91765,12498,7554,56268,84780
34468:39603,84918,85130,48301,48294,120875,21735,120459,59279,4519
34470:54113,114097,81015,113516,97056,11300,95239,85804,77219,1056
34492:45227,14684,54238,7782,77301,60148,72762,104636,23853,12119
34498:119566,84615,27632,115049,75473,65985,110956,31804,97564,66569
34499:6718,22576,614,44838,112776,102185,101946,123231,57951,54341
34511:120136,71317,60502,60884,29363,89823,102361,113547,2561,29936
34512:72295,41517,53956,71745,42868,8686,20037,116986,84588,28658
34523:118836,13028,119071,36215,121663,44332,107804,93737,65901,14579
34527:55051,99557,54496,85571,66013,43707,211,104326,85312,43685
34529:107761,28130,64127,58170,51497,39802,63066,75133,118324,31782
34541:17163,51616,83529,5243,82061,92003,72591,59914,97321,63152
34552:33324,12446,18865,56928,34649,72340,70815,83197,70501,15473
34553:56883,121720,92695,66030,8380,65671,48961,120156,82833,110346
34579:115313,90531,119619,82568,33283,105078,54201,7666,5438,7590
34594:107842,106720,44112,113950,66418,104259,73758,109998,59771,45268
34603:25624,77415,22946,96486,112344,108914,75310,67840,70767,24389
34628:107104,105943,90409,22765,41833,85114,104833,118694,63007,2286
34632:73296,54088,99210,27512,57155,67239,42675,82340,42769,74328
34681:27013,97616,86320,26202,117445,32446,21074,44364,26357,116588
34697:119426,110838,83169,37789,22040,20589,100164,102231,48959,88966
34698:88153,58563,78823,4101,104440,77350,82111,80273,33596,15644
34702:114677,79415,101231,88377,57642,23342,21621,117515,71486,38299
34703:108418,89606,43296,112262,1882,12327,83904,87658,6264,98334
34709:91561,2492,100785,73395,15830,55609,106794,1387,17252,24508
34710:4613,74824,16618,29789,99692,17371,74299,97298,65870,87983
34717:99738,78012,120044,38355,102271,54596,87698,5778,84991,56253
34740:27266,5027,68676,85596,122508,98186,84411,16384,105500,95000
34741:116161,54005,51442,19742,74180,81531,78079,77160,117192,10520
34742:3015,7112,29321,121757,53793,78800,97195,75032,50670,90385
34753:32675,9523,109602,81987,16796,20980,44357,110263,89723,67508
34794:108982,5774,66014,36756,5623,33784,61458,113245,45473,80055
34820:123279,71345,102479,26214,68432,8317,16310,8313,76211,115869
34833:122607,14804,63944,90299,31333,33101,50446,74018,38541,73497
34837:59014,5881,5602,44861,106785,16553,99873,110374,64921,45633
34839:108524,45269,116191,23968,41560,101929,50069,21340,36221,88299
34868:61343,47088,3328,94314,21921,119475,78153,68090,10939,108292
34885:92635,25319,76286,68971,46848,11222,24994,5151,121887,70717
34895:92986,37876,50994,4544,22406,63357,81668,64333,38600,40216
34896:21485,108608,36391,19777,99302,68118,70619,101612,45880,70923
34901:17858,25770,108067,42427,47593,84564,47819,71152,30730,117354
34906:12237,122143,98155,115690,17089,60115,7214,13762,121553,121537
34917:69720,2166,66535,901,71430,60376,107785,118206,27876,76249
34936:35846,81340,122035,12648,105649,32893,50373,25199,28919,119436
34973:74229,30245,96790,75625,94182,9568,3544,67428,13711,1691
34974:92180,22916,1832,70446,13055,97911,47318,16419,15141,114961
34976:38355,117675,61722,49269,37051,95534,91388,85682,78141,75497
34978:76677,65506,1767,106613,67169,95250,83609,74612,73217,119625
35005:21461,59214,16522,75735,120306,17349,111177,13947,63890,88692
35021:26341,117178,106084,101430,11929,63712,96061,20373,20015,103536
35026:55182,11445,64600,18699,5244,30695,112394,86164,80234,26688
35086:68375,5013,24291,8774,99602,104013,20096,58893,48386,6063
35087:95447,115734,27654,106650,102175,108248,44241,53637,34193,47600
35092:76991,7755,121955,102474,10379,19654,17182,26398,99429,27735
35127:94265,46317,108334,32405,69258,28064,54306,106602,105320,111252
35150:6519,83574,87999,10100,29866,49330,43171,14697,80936,34292
35151:32600,42275,5256,18050,116469,69223,122465,76469,82693,71290
35166:8792,2957,106142,102580,29776,94695,48703,83479,113160,51877
35167:54874,10373,66056,835,40163,113035,96964,51718,43689,25848
35176:108716,3087,57530,1576,77697,90964,77178,102418,1944,89434
35211:83813,89784,118076,81508,50446,25632,12038,51514,42312,109633
35212:111563,102496,75837,53820,119002,98447,78094,35961,62570,33160
35214:71614,42660,120453,22130,114071,93799,9540,24300,25681,109686
35229:48836,89753,61010,50949,112850,104086,70278,62508,95792,70819
35231:61819,31250,37373,44454,120953,108523,90262,102151,65534,14139
35241:117948,88786,50526,76702,47836,83378,112289,23450,9662,20358
35244:22754,26548,614,40370,50885,3487,2634,42950,90022,98160
35251:80174,78886,55690,123031,52802,25868,36571,51446,65389,111212
35255:98630,99237,116088,100661,13414,76299,80436,49335,31810,5654
35274:6797,85897,6903,55864,104710,90988,41937,45885,22764,110980
35275:85012,2506,66623,106192,106527,85479,93970,98588,57980,19659
35289:104604,97897,4247,105391,30066,53238,67108,102332,120701,32562
35296:39378,91237,56316,21904,48583,24225,101246,111354,83557,28038
35297:105084,13932,113097,33099,53964,48839,106772,103305,88318,101661
35311:41787,95138,17682,35691,47137,89841,123097,82137,18638,48905
35332:32793,85185,79251,55043,82592,113335,83987,86627,33329,8208
35348:120692,17972,64839,116525,31429,1398,14518,117172,100026,44180
35365:93676,3097,80441,73420,89827,114461,74376,87118,59634,104536
35380:28707,79895,98425,44139,3407,48209,37484,92819,83598,82189
35429:42670,9298,85307,88303,81655,109983,28733,37188,97310,73456
35448:25361,113873,61721,1387,3657,120537,3438,89053,85188,8753
35456:52112,58290,62434,68960,56262,70049,73844,36432,108185,49335
35495:51928,46560,87450,49352,81025,88999,15678,85958,89325,15356
35510:80229,18476,63974,39052,2685,109358,117733,74193,43353,114536
35518:96014,25566,86467,123237,6327,112979,2470,76208,76103,4352
35525:60377,7647,90677,59137,13345,12039,74408,87707,54620,68899
35558:110358,101915,41605,5274,35085,103365,82308,115759,72925,11724
35572:17814,62918,68295,14813,112854,102442,118404,44980,71682,35564
35574:100261,49332,101860,75186,89235,78319,27862,86156,81011,97297
35576:19686,5802,88711,25572,110335,71605,60742,93610,40844,102790
35582:47188,68998,49934,34041,100298,87165,20320,68562,8464,4563
35593:37755,58951,109853,89852,66597,71151,13185,36296,50312,100127
35623:18502,23646,45618,37373,77318,40658,110326,438,52120,25605
35676:94765,24652,114049,91146,64467,57926,116521,115452,78869,113225
35688:56143,121219,106481,48973,19694,71432,22821,29889,18657,87919
35690:70411,90062,29270,65577,46290,50726,98684,96162,42575,112898
35691:79278,35919,40961,100974,44579,52066,70901,1491,8494,35422
35730:69566,51676,15791,112407,85500,26291,95828,93567,33968,122439
35746:35533,109,22405,23113,23434,76574,57332,30580,45367,43117
35757:57413,63275,63554,11678,108956,101455,111162,118709,114472,15391
35771:14356,59448,110629,106859,8114,32350,30277,49420,3018,105484
35788:35434,30009,60155,35106,64566,575,59759,64487,18040,12580
35806:67150,41514,45263,52226,108309,33349,46598,88989,24816,26809
35820:44830,45894,76206,13693,52334,99968,53858,4401,104756,54872
35826:70199,88750,72478,31167,6830,47392,35490,59857,121815,6206
35850:13453,34228,89380,120407,1431,35654,62330,26943,92717,67673
35859:60946,16588,112870,35668,110035,115719,25592,101923,24077,36231
35893:27833,94563,109407,9420,76794,116436,50236,113239,58892,38753
35900:54176,121823,112932,123148,17920,67158,95968,24287,2754,100876
35901:39136,12655,79139,93712,119097,45095,5426,76243,35005,28980
35932:12984,2095,64369,53422,66896,96256,64302,82073,6916,3108
35941:22592,66506,18101,88813,12183,10216,35406,23130,16423,1108
35969:72823,6751,34359,82983,41872,101366,85568,75743,55768,98298
35970:102688,25406,29013,111594,54648,115874,32666,100692,49445,15420
35982:38965,91133,51148,59645,68290,52359,22522,22122,67692,98879
35989:30652,78141,6095,58040,40122,53203,49528,66286,121574,83018
35990:17632,86795,31631,79926,37875,20164,15766,120877,30450,82791
35999:69266,114900,46378,18429,9550,93808,70840,14853,77231,102885
36064:35533,75742,23059,96242,70464,73425,62488,108431,85212,71671
36123:113748,115535,54963,39937,114004,79228,59014,97866,11786,40598
36135:98429,123166,31392,23944,72490,73458,70703,35363,9310,2986
36176:29285,105969,7497,42627,109711,70162,58978,101061,97480,12673
36179:90088,104709,46752,34993,11967,52549,86289,102401,81690,91869
36185:31440,20967,75514,33723,112219,74924,100765,101438,7480,56640
36193:30876,122138,66407,7127,96792,88254,14399,99000,103478,116935
36196:122074,114714,87693,22986,108407,75163,50029,11447,68823,117575
36210:80254,85701,64416,83135,120475,35462,22002,64836,107467,44707
36216:110351,13272,83596,69835,59773,46819,67555,10508,10691,59912
36221:36856,118138,108991,14411,37665,52697,51741,117415,41635,26957
36225:105740,71484,53515,46278,483,59491,79888,9181,86776,73521
36242:121364,10212,77520,22730,85042,72042,122025,14915,19510,217
36258:65603,108632,120094,75622,109622,14750,75925,9942,68697,26218
36261:27918,106568,63951,21014,40137,37430,28741,121609,34442,53921
36268:62492,102756,58132,61411,93516,110577,44145,108371,4505,35723
36313:28453,41835,86321,54607,84851,58589,102118,120811,74434,16042
36315:59443,61044,89214,88868,118383,81131,67562,70590,18072,79962
36319:52714,31426,10433,111784,38859,51448,122206,23848,109413,103204
36330:88560,27821,34046,58794,60910,25796,49862,39550,73424,61052
36342:37950,79208,50199,120427,34093,57895,92651,46522,2753,35663
36355:75621,64735,117159,96650,20964,40331,63174,95925,98992,46407
36358:76307,46832,90227,77915,122115,80054,18842,97662,59651,64787
36375:108154,40566,57539,73562,24488,119547,17236,71519,71860,29548
36385:100071,17574,66505,103840,63262,21070,46138,26852,2553,32402
36393:49798,88358,9711,32988,97704,90663,51052,61495,17065,37431
36418:60350,98026,75618,12800,100795,90365,32844,80770,63981,90964
36419:58458,50861,1358,45888,104984,121962,26337,79626,80232,71823
36420:47713,51058,56307,93011,24177,83696,84744,122915,117562,97944
36468:110263,8716,79430,106691,10754,80005,64134,111713,78930,42891
36470:38676,16274,52348,51501,84986,54796,98044,69864,39968,37404
36471:19078,117123,20454,94492,51644,105317,78821,38058,60347,112870
36488:109368,26427,47472,88533,23389,122634,95724,52914,97877,25074
36499:4965,20158,100562,19167,25848,43103,38232,29118,111354,72895
36508:66954,108433,101366,46971,42940,97516,48056,90414,3160,87686
36561:20417,42285,50432,69676,116475,106309,43188,80563,25641,54365
36563:33306,23760,74706,33881,121763,52200,87916,58604,121517,100866
36564:35276,100781,61416,118868,113997,45841,114223,90129,72096,42048
36585:100561,60669,50052,91530,46102,70343,95212,70696,23207,38503
36595:45834,88067,28073,101104,26478,48695,35711,36117,15004,10506
36607:50595,108815,2848,119782,112251,112640,22281,72752,82917,20258
36620:86317,5391,5087,94502,43731,14904,11217,28565,46372,84859
36642:16265,32750,49422,47944,122527,99296,88376,70693,33829,81713
36656:53297,83227,112462,84065,60036,7217,117265,6167,106673,100829
36689:55019,24565,75442,74782,19465,105170,10040,95041,28417,121957
36696:68583,56191,16822,8697,654,63703,115114,111531,104854,7597
36708:40479,87700,104123,116740,18205,80970,104368,71816,19960,21762
36723:87827,14233,23173,26667,13196,25816,26670,21287,44745,85028
36727:16471,39721,15166,98985,113136,47414,122771,18252,94371,29152
36730:89508,58867,69235,99659,47390,62803,120137,35982,3934,70932
36790:118462,107598,16925,5653,20910,1663,106832,73659,82376,55073
36797:100463,24451,39463,117820,27265,37437,23606,103507,91952,38774
36902:55154,38046,73062,10971,97058,24478,28337,8272,22113,115878
36948:112536,101332,89484,119133,108808,59940,48460,2606,88594,104342
36960:115561,90356,103580,44648,64818,78489,71321,76705,110206,90766
36961:119059,67611,26853,48184,42805,47564,83185,104789,91773,13687
36966:118118,64289,66711,63298,86865,121488,114874,68196,106655,81070
36979:119730,46802,40878,1480,80753,43969,120641,26012,110836,70516
37050:64331,45118,31841,43626,110214,12342,62622,85179,28653,56206
37053:82069,22040,67287,100619,122495,110416,5221,103289,62579,88283
37054:101037,122640,72639,449,94557,107990,111958,120634,78579,116514
37058:71459,107806,78144,25685,30327,42407,36298,7740,32973,71656
37078:106708,76969,108553,35424,107002,113012,67162,11517,81039,91322
37088:113376,47658,40449,118329,77659,17916,108668,83539,67107,92991
37143:59489,93975,108183,24213,91069,50994,48215,112425,101791,93596
37160:1643,85944,52288,121783,90805,32555,54610,59879,73847,53847
37165:29956,14657,27863,30597,21881,121676,96508,113136,113027,46576
37175:68379,77741,103821,67110,40830,25299,12438,45421,45810,45462
37177:43803,28580,10455,109360,112992,117966,31238,84670,99340,104642
37178:49343,109370,80640,74624,69174,75355,3231,65105,69688,24251
37212:58742,65839,48991,34845,99553,64400,9662,67334,18535,122148
37222:42415,15622,5851,73532,78992,95132,112574,111075,119607,101930
37240:48804,43251,92771,98113,96600,94198,33013,88586,24928,63241
37255:91322,119261,27744,98297,104990,103246,95032,49193,16485,29159
37266:80365,52381,45236,33323,95011,64413,55955,5306,1545,79826
37272:121112,36766,68556,92839,103523,103246,78522,17329,26755,39608
37291:94813,55754,32736,23116,83450,442,102476,20430,14281,78065
37308:110761,34582,38640,104832,45721,41179,99997,587,105399,21151
37313:20367,59526,55742,76991,83098,113381,111467,91896,57431,62143
37342:59308,61373,67821,107390,114086,71418,83477,85260,41970,112909
37358:92170,73870,104512,118412,10011,89372,105113,113380,107330,7914
37380:91295,84802,80424,70287,37334,31203,105912,32163,61120,24835
37389:98037,57022,38959,44313,54081,27875,122324,2875,102681,76173
37398:101367,105977,115918,94214,64475,45396,18588,88770,107963,426
37399:121564,14299,6370,41531,84721,50343,16029,20685,59501,122120
37404:54643,120699,117265,37724,10473,105093,58403,117033,39404,78406
37443:58619,63226,73569,57514,89395,5344,47855,32308,56705,53995
37446:117081,93457,5534,83764,77772,100931,23800,19162,105885,105570
37480:56248,69469,46726,2601,71848,42304,106428,79121,47310,71813
37501:59588,22843,110849,15335,86291,68639,79455,65561,63245,84563
37515:10329,73327,9830,42460,59047,108021,62576,63761,51333,119435
37516:119426,5769,84825,55523,58376,52604,56057,50029,81557,91785
37521:103572,100625,105520,93043,102280,71431,29307,54345,100692,92905
37523:17952,12132,22339,86568,977,24835,78934,61448,77805,34740
37530:108583,120211,7278,30520,108237,7636,69363,119272,112568,55789
37570:119401,85370,3270,36140,42859,95580,27336,69817,42010,40629
37585:69448,24920,61920,62953,37725,10752,73702,90392,49736,118806
37588:30486,52393,98790,62604,29430,50415,26033,12400,76185,33827
37606:25622,34184,113671,119929,73820,37306,70110,87356,47393,26840
37666:82798,88180,69444,62900,3656,32102,73929,88618,94320,29633
37676:118967,115527,81114,810,94858,28444,1232,52667,45162,108813
37692:76991,91197,32530,3327,60752,94765,67587,88296,103458,51679
37701:58642,31063,119773,14304,62808,48725,1415,53321,46050,109509
37708:44051,82385,5964,102592,822,11972,63744,105667,92139,66817
37731:88486,42306,108343,61843,97056,97711,70509,31913,92520,85232
37735:47170,100056,19146,63347,7248,68340,87825,117728,115827,80970
37753:12264,88556,28813,33409,37303,80818,39243,39449,43671,99754
37767:109876,56198,117408,30359,15511,46041,64228,79562,8329,108314
37790:109742,88631,112631,109559,99374,50621,30331,43354,104265,54528
37816:181,100921,24519,62707,5976,58537,86474,24313,99905,74272
37849:62961,107064,15990,14594,73285,20417,4177,84631,55567,47910
37876:113730,1890,64721,81553,57321,11171,107082,48282,120242,69206
37878:26629,50589,109601,63079,111525,96946,65365,3681,105715,18962
37910:109914,40252,13795,85495,28898,65533,17529,45283,59000,103369
37911:116102,56979,119362,122314,34778,96591,85650,1920,43829,12844
37912:65833,6263,108556,2516,32153,114700,77294,122485,15830,6133
37918:73198,83952,66544,92689,109282,85869,35995,109677,114186,64395
37924:115330,42564,21213,99222,55751,5993,3404,117093,93179,71136
37934:95411,62951,98092,73971,109592,46154,16907,48563,28690,67297
37971:13868,22143,11713,37162,21979,48198,82599,20661,63173,104707
37987:7566,111996,18681,74180,3302,35669,61896,75060,80405,91854
37988:70669,111294,33214,111817,91389,107721,80154,85651,20186,85583
37989:54052,114805,40191,98892,67194,111158,4915,108513,58181,119679
38028:8208,54635,90769,20074,108379,85109,9659,45500,81195,47009
38029:94729,72315,48202,42220,68796,60857,29077,72200,8255,71482
38037:73616,100473,47813,11927,116859,41668,10023,69770,12341,4468
